,headline,entity,majority_label
996,The Technology 202: Trump administration's CES message: We're not interested in heavy AI regulation,Trump,pos
997,Power Up: Two Senate Republicans lash out at Trump after Iran briefing,Trump,neg
998,President Trump’s company has set a deadline for bids to buy his D.C. hotel,Trump,neutr
999,What is the War Powers Act and what can Congress do to enforce it with Trump on Iran?,Trump,neutr
1000,Trump’s Iran gambit reveals ideological rift between hawks and isolationists in his base,Trump,neutr
1001,Fact-checking Trump’s address on the Iran missile attacks,Trump,neg
1002,"As Trump claims a win on Iran, he accuses Obama of funding its attacks",Trump,unk
1003,"Transcript: Trump’s Iran speech, annotated",Trump,neutr
1004,"The Daily 202: Mike Bloomberg wants more engagement with Iran, North Korea and China",Bloomberg,neutr
1005,The Finance 202: Bloomberg's $10 million Super Bowl ad highlights his unconventional approach,Bloomberg,neutr
1006,Biden’s claim that he didn’t tell Obama not to launch bin Laden raid,Biden,neg
1007,"After days of dire threats, Trump’s tone shifts in the wake of Iran’s retaliation",Trump,neutr
1008,"Amid confusion and contradictions, Trump White House stumbles in initial public response to Soleimani’s killing",Trump,neg
1009,The Daily 202: Esper’s split with Trump over targeting Iranian cultural sites is a nod to ‘the laws of armed conflict’,Trump,neg
1010,The Health 202: Mike Bloomberg is pounding voters with a single ad. It's about health insurance.,Bloomberg,neutr
1011,Bolton’s willingness to testify in Trump’s impeachment trial ramps up pressure on Senate Republicans,Trump,neutr
1012,Both Trump and Democrats see political benefits to U.S. killing of Iranian general,Trump,neutr
1013,"Trump, after Soleimani killing, may finally get his wish to end the Iran nuclear deal",Trump,pos
1014,"Trump overstates military spending, readiness as potential for Iran conflict looms",Trump,neg
1015,The remarkable extent to which Trump gets the benefit of the doubt from Republicans on Iran,Trump,neg
1016,Trump’s insistence on proving his toughness is in open conflict with America’s actual strength,Trump,neg
1017,Julián Castro endorses Elizabeth Warren for president,Warren,pos
1018,"Flouting War Powers Act, Trump claims his tweets are sufficient notice to Congress that U.S. may strike Iran",Trump,neg
1019,Top Republican suggests changing Senate rules to begin Trump impeachment trial within days,Trump,neutr
1020,"In confrontation with Iran, Trump wrestles with the shadow of Obama, ‘the metric he has to beat’",Trump,neg
1021,Trump thought war with Iran could help reelect Obama. What about Trump?,Trump,neg
1022,Escalating U.S.-Iran tensions scramble the politics of Trump’s impeachment,Trump,neutr
1023,Trump endorses tweet comparing top Senate Democrat to Iranians,Trump,neutr
1024,Trump’s order to strike Iranian commander sparks fresh debate in Congress over war powers,Trump,neutr
1025,"Trump on Iran, Obama and what it means now",Trump,neutr
1026,More than 200 Republican members of Congress urge Supreme Court to reconsider Roe v. Wade abortion rights decision - The Washington Post,Republicans,neutr
1027,"Trump upended three decades of U.S. strategy with North Korea, but the gamble has failed to pay off",Trump,neg
1028,Sanders releases doctors' letters saying he's fit for presidency,Sanders,pos
1029,Sanders releases doctors' letters saying he's fit for presidency,Sanders,pos
1030,How Trump’s Twitter obsessions have risen and fallen in the past decade,Trump,neg
1031,National security adviser O’Brien defends Trump’s handling of Edward Gallagher case,Trump,pos
1032,Trump’s lawyer and the Venezuelan president: How Giuliani got involved in back-channel talks with Maduro,Trump,neutr
1033,Sanders staffers complained about campaign's use of Amazon,Sanders,neg
1034,Trump retweets a post naming the alleged whistleblower,Trump,neg
1035,A government shutdown and the biggest raise in a decade: How Trump gave federal workers whiplash in 2019,Trump,neg
1036,How Ukraine put Trump and Biden on a collision course that imperils them both,Trump,neg
1037,"Trump attacks Nancy Pelosi, Gavin Newsom over California’s homelessness crisis",Trump,neutr
1038,Warren embraced the high-dollar fundraiser circuit for years — until just before her presidential campaign,Warren,neg
1039,Warren's Oklahoma homecoming: It's complicated,Warren,neutr
1040,New emails help peel back the layers of pressure surrounding Trump’s July 25 call with Zelensky,Trump,neutr
1041,"Trump rages at Christianity Today after it called him ?grossly immoral,? but white evangelicals leaders stand with him",Trump,neutr
1042,How Trump’s conversations with Putin overlapped with his emerging Ukraine conspiracy theories,Putin,neutr
1043,Trump impeachment,Trump,neutr
1044,"Bloomberg, missing from Democratic debate stage, uses pricey ads to try to grab the spotlight",Bloomberg,neg
1045,Amy Klobuchar raises the heat in her rivalry with Pete Buttigieg,Klobuchar,neutr
1046,Sarah Sanders apologizes for mocking Biden's comments on stuttering,Biden,pos
1047,"Trump notwithstanding, incomes in blue America continue to grow faster than in red areas",Trump,neutr
1048,"Trump welcomes Rep. Van Drew, an impeachment foe switching parties to join GOP - The Washington Post",GOP,pos
1049,"Trump welcomes Rep. Van Drew, an impeachment foe switching parties to join GOP",Trump,neg
1050,"To avoid removal, Trump needs senators representing only 7 percent of the country to support him",Trump,neutr
1051,This is who should testify in Trump’s Senate impeachment trial,Trump,neutr
1052,Senate impeachment whip count: Where Democrats and Republicans stand - Washington Post,Democrats,neutr
1053,"With little protest, GOP succumbs to Trump on spending",Trump,neutr
1054,"The Senate will hold an impeachment trial of Trump, but what it will look like remains contentious and uncertain",Trump,neutr
1055,Trump becomes third U.S. president to be impeached as House approves both articles against him,Trump,neutr
1056,Trump impeached by House,Trump,neg
1057,Inside the decision to impeach Trump: How both parties wrestled with a constitutional crisis,Trump,neutr
1058,"However historic, impeachment is but a way station in the struggle over Trump’s presidency",Trump,neg
1059,Takeaways from the impeachment of President Trump,Trump,neutr
1060,"As goes his presidency, so goes his impeachment: Trump disrupts and divides",Trump,neg
1061,Trump’s defenders have an awfully selective appreciation for the Constitution,Trump,neutr
1062,"Trump’s impeachment is like Jesus’ crucifixion, the Salem witch trials and Pearl Harbor all rolled into one",Trump,neg
1063,"Comparing Trump to Jesus, and why some evangelicals believe Trump is God’s chosen one",Trump,neutr
1064,Assessing the ‘four facts’ that a prominent Republican insists prove Trump’s innocence - The Washington Post,Republicans,neutr
1065,"Senators ramp up pressure on Trump over North Korea, warning that his policy of engagement is ‘on the brink of failure’",Trump,neg
1066,Trump takes solace in Fox News even as impeachment looms,Trump,neutr
1067,The Technology 202: Trump leverages Facebook's powerful ad tools to push anti-impeachment message,Trump,pos
1068,The Cybersecurity 202: Congress peels back secrecy to review Trump hacking policy,Trump,neg
1069,Trump rips Democrats on eve of likely impeachment - The Washington Post,Democrats,neg
1070,Federal agencies will be closed Dec. 24 as Trump issues executive order,Trump,neutr
1071,Mitt Romney and Susan Collins sound reluctant to rock the GOP boat on impeachment - The Washington Post,GOP,neutr
1072,"Power Up: Almost 2 in 3 Republicans want Trump to allow top aides to testify at Senate trial, new Post-ABC poll finds",Trump,neutr
1073,"Democrats accuse Trump of criminal bribery, wire fraud in report that explains articles of impeachment - The Washington Post",Democrats,neutr
1074,Partisanship is helping Trump in the impeachment fight more than it’s hurting him,Trump,pos
1075,Jeff Van Drew’s party switch underscores the particularly partisan impeachment of Trump,Trump,neg
1076,"Inside Pete Buttigieg’s years-long, and often clumsy, quest to understand the black experience",Buttigieg,neg
1077,"President Trump has made 15,413 false or misleading claims over 1,055 days",Trump,neg
1078,"Schumer calls for testimony from Mulvaney, Bolton in proposal to GOP on parameters for Trump impeachment trial",Trump,neg
1079,The Trailer: Andrew Yang's increasingly normal campaign,Yang,neutr
1080,Mike Bloomberg has spread his money to liberal activist groups for years and now is spending more on his own campaign,Bloomberg,neutr
1081,Supreme Court will take up Trump’s broad claims of protection from investigation,Trump,neutr
1082,House set for historic floor vote next week after committee approves two articles of impeachment against Trump,Trump,neg
1083,Trump promised Zelensky a White House meeting. More than a dozen other leaders got one instead.,Trump,neg
1084,"Buttigieg takes aim at ""purity tests""",Buttigieg,neutr
1085,"Trump has described the same conversation about Israel four times. Each time, the name of his Jewish friend changed.",Trump,neg
1086,How Trump’s Senate impeachment trial might work,Trump,neg
1087,How the House Judiciary vote on Trump impeachment compares to past votes,Trump,neutr
1088,"Trump?s FBI slurs endanger agents, former employee says",Trump,neg
1089,Trump casts criticism of Israel as dangerous as he courts Jewish voters for 2020,Trump,neg
1090,"Matt Bevin, GOP Kentucky governor, pardoned violent criminals following election loss to Andy Beshear - The Washington Post",GOP,neg
1091,"Reps. Matt Gaetz, Hank Johnson spar over Hunter Biden addiction comments",Biden,neutr
1092,House impeachment vote whip count: Where Democrats and Republicans stand - Washington Post,Democrats,neutr
1093,Trump’s top trade official meets with GOP senators to soothe tensions over final USMCA deal,Trump,neutr
1094,One sign that Trump is worried about impeachment? His avalanche of tweets.,Trump,neg
1095,Donald Trump Jr. shot and killed an endangered sheep in Mongolia without a permit,Trump,neg
1096,The Finance 202: Powell is propping up Trump's economy,Trump,neg
1097,Ex-Trump employees share stage with Biden to blast their former boss,Trump,neg
1098,Senate Republicans look to hold short impeachment trial despite Trump’s desire for an aggressive defense - The Washington Post,Republicans,neutr
1099,Biden holds a big lead over Trump with a key demographic: Cynics,Biden,neutr
1100,Michael Horowitz just shot down a bunch of Trump conspiracy theories,Trump,neutr
1101,Some Democrats worry anti-corporate purity test go too far - The Washington Post,Democrats,neg
1102,"House asks Supreme Court not to delay access to Trump’s financial records, citing threat to 2020 elections",Trump,neg
1103,"Within an hour, Tucker Carlson and President Trump embrace broad disparagements of immigrants",Trump,neutr
1104,The Daily 202: Trump welcoming Russia’s top diplomat back to the Oval Office is one of his most brazen moves yet,Trump,neg
1105,Power Up: Trump's roller-coaster Tuesday is emblematic of his presidency,Trump,neg
1106,House Democrats unveil two articles of impeachment against Trump White House predicts ‘full exoneration’ in GOP-led Senate,Trump,neutr
1107,"Democrats charge Trump with two impeachment articles, setting up historic vote",Trump,neg
1108,Trump lashes out at FBI director in wake of Justice Department inspector general’s report,Trump,neg
1109,"Under pressure, Buttigieg releases names of former McKinsey clients",Buttigieg,neg
1110,The Trailer: What Nevada could mean for Bernie Sanders,Sanders,neutr
1111,House Democrats say Trump is unfit for office but eagerly deal with him on trade,Trump,neutr
1112,Trump’s already running the race he wants: Against an opponent as unpopular as he is,Trump,neutr
1113,Giuliani says Trump asked him to brief Justice Dept. and GOP senators on his Ukraine findings,Trump,neutr
1114,Trump?s moves to salvage North Korea nuclear talks amid threats from Pyongyang draw rebukes from Bolton and Biden,Biden,neutr
1115,Mike Bloomberg’s 5 percent support in primary is a positive sign for his campaign,Bloomberg,pos
1116,Democrats ditch ‘bribery’ and Mueller in Trump impeachment articles. But is that the smart play?,Trump,neutr
1117,"Christopher Wray, basically: Don’t listen to Trump’s Ukraine conspiracy theories",Trump,neutr
1118,The Energy 202: These Republicans want to show they're serious about climate change. So they put on a showcase. - The Washington Post,Republicans,pos
1119,"Democrats expected to unveil articles of impeachment against Trump, focusing on abuse of power, obstruction of Congress",Trump,neg
1120,Attorney General William Barr reschedules his holiday party at the Trump hotel,Trump,neutr
1121,"Trump’s Russia-probe defense, led by Barr, is already moving on from Horowitz",Trump,pos
1122,Democrats question McConnell’s decision to return Senate to business - The Washington Post,Democrats,neutr
1123,GOP official says Republican senators not getting enough credits for covid-19 aid - The Washington Post,Republicans,pos
1124,"Dan Crenshaw Rips Democrats’ ‘Cowardice,’ Says Congress ‘Must Come Out Of Hiding’",Democrats,neg
1125,A Top Republican Senator Is Pushing One of the Biggest Jobs Programs in History,Republicans,pos
1126,Senate Republicans want federal government to play bigger role in coronavirus testing - The Washington Post,Republicans,pos
1127,Pelosi Claims GOP Stalled PPP Funding. She Praised Democrats For Blocking It.,Democrats,pos
1128,Here We Go: Democrats Equate Halting WHO Funding To ‘Impeachable’ Offenses,Democrats,neg
1129,Donald Trump: Democrats Must End ‘Endless Vacation’ and Get Back to Work,Democrats,neg
1130,WATCH: Nancy Pelosi Congratulates Senate Democrats For Stalling $250 Billion Small Business Aid Program,Democrats,neg
1131,Ted Cruz Just Obliterated Obama’s Claim That Republicans Have A ‘Propaganda Network’,Republicans,pos
1132,Democrats push for illegal immigrants to get coronavirus stimulus cash,Democrats,neg
1133,GOP Mulls Options to Oppose ‘Partisan’ Pelosi Oversight Committee,GOP,neg
1134,Biden campaign’s selection of preferred super PAC stokes strife in Democratic Party - The Washington Post,Democratic Party,neg
1135,"CARVILLE: Republicans ‘Will Kill People To Stay In Power, Literally’",Republicans,neg
1136,Dem Senators: GOP Small Business Aid Is ‘Political Stunt’ (VIDEO),GOP,neg
1137,Cher bizarrely claims Republicans are ‘so desperate to win they’re willing to kill Americans’,Republicans,neutr
1138,"Liberal Groups Spend More Than $20 Million Attacking Trump, GOP on Coronavirus",GOP,neutr
1139,GOP pushes voting by mail — with restrictions — while Trump attacks it as ‘corrupt’ - The Washington Post,GOP,unk
1140,Trump Fires Intelligence Community Watchdog Who Helped Launch Democrats Impeachment Inquiry,Democrats,neg
1141,Democrats Demand DOJ ‘Release As Many Prisoners As Possible’ Over Coronavirus,Democrats,neg
1142,GOP senator introduces bill to withhold senators' pay until coronavirus relief passed,GOP,neutr
1143,"Biden earns slew of new endorsements, from former challengers to ‘Never Trump’ Republicans - The Washington Post",Republicans,neutr
1144,WATCH: Kennedy Says Democrats Blocking Stimulus Decided to ‘Double Down on Stupid’,Democrats,neg
1145,"Pelosi's coronavirus stimulus includes return of 'Obamaphones,' other unrelated items, GOP says",GOP,unk
1146,WATCH: Cruz Highlights How Many Americans Have Died Today While Democrats Block Spending Bill,Democrats,neg
1147,"Democrats Block Coronavirus Bill That Provides Lifeline To Economy, Families",Democrats,neg
1148,"Democrats Don’t Want To Give Americans Checks During Coronavirus Crisis, Want Expanded Unemployment Benefits Instead",Democrats,neg
1149,CASH GRAB: Two GOP senators face questions over stock sales ahead of the market’s coronavirus slide,GOP,neg
1150,Ousted Sen. McCaskill Falsely Claims GOP Senator Hasn’t Held Hearings on Coronavirus (VIDEO),GOP,neg
1151,Democrats Want To Reverse Trump's Travel Bans Despite Coronavirus Spread,Democrats,neg
1152,"GOP Lawmaker Isn’t Scared of Coronavirus, Says ‘More People Have Died From Knowing Hillary’",GOP,neg
1153,Democrats Pushed Impeachment While Coronavirus Spread,Democrats,neg
1154,Gallup polling shows congressional Republicans faring better with Americans than Democrats after impeachment,Republicans,pos
1155,Trump calls fired intelligence watchdog a ‘disgrace’ as Democrats rebuke his decision - The Washington Post,Democrats,neg
1156,Virginia Democrats Prepare to Give Illegal Aliens ‘Driver Privilege Cards’,Democrats,neutr
1157,GOP lawmakers in Wisconsin rebuff calls to cancel in-person voting in Tuesday’s elections - The Washington Post,GOP,neg
1158,"Coronavirus bill overloaded with Pelosi's 'Christmas-tree ornaments,' says Republican who voted against it",Republicans,neutr
1159,"GOP Rep. Elise Stefanik harassed in a 'vicious, vile, sick attack' while visiting grocery store",GOP,neutr
1160,Gun owner who went viral wins North Carolina lieutenant governor GOP primary,GOP,pos
1161,Republican lawmakers sound alarm over death of DHS whistleblower Philip Haney: 'He was murdered',Republicans,neutr
1162,Democrats move presidential convention to August as a result of coronavirus pandemic - The Washington Post,Democrats,neutr
1163,"Billionaire Republican buys major Twitter stake, may oust CEO amid GOP concerns of bias, reports say",Republicans,neutr
1164,Republican Party war chest dwarfs Democrats’ going into 2020 high season,Republicans,pos
1165,"Democrats may try to eliminate Ocasio-Cortez’s House seat, paper says",Democrats,neutr
1166,Republicans agree with Trump: He’s done enough to fight the pandemic and the impact will be limited - The Washington Post,Republicans,pos
1167,"Protesters wreck College Republicans’ info table, spit on US flag, at UC Santa Cruz, video shows",Republicans,neutr
1168,"NYC subway thief thanks Democrats after his 139th arrest, release: 'Bail reform, it’s lit!'",Democrats,neutr
1169,Senate rejects Democrats' attempt to subpoena White House for documents on Ukraine,Democrats,neg
1170,"Maxine Waters reveals Democrats' impeachment agenda, vows party 'will not stop' impeachment push",Democrats,neutr
1171,"The Impeachment ‘Kill Switch’: McConnell Dismissal Rule Corners Democrats, Blocks Antics as Trial Commences",Democrats,neg
1172,Trump Legal Team Launches All Out Assault Against Democrats’ Partisan Impeachment,Democrats,neg
1173,Newt Gingrich: Trump impeachment will bring Pelosi and House Democrats condemnation by history,Democrats,neg
1174,Trump accuses ‘unhinged’ Democrats of 'defending the life' of Iran's Soleimani,Democrats,neg
1175,Democrats Want To Outlaw 'Racist' Single-Family Housing In Virginia,Democrats,pos
1176,Virginia Republican Running To Become First Female Marine Elected To Congress,Republicans,pos
1177,Wisconsin’s Supreme Court race is just the latest win for Democrats in this presidential swing state - The Washington Post,Democrats,pos
1178,Jeff Flake Confronts His Former GOP Colleagues on Impeachment: What If Obama Were in Trump’s Position?,GOP,neutr
1179,Republican Party sets fundraising record amid impeachment battle,Republicans,pos
1180,CNN Impeachment Poll Has Bad News For Democrats: Support Among Democrats Drops By Double Digits,Democrats,neg
1181,"Democrats Given Instruction: ‘Don’t Cheer,’ Act ‘Solemn’ During Impeachment Vote",Democrats,neg
1182,"Democrats Attack ‘Traitor’ ‘Rat’ Jeff Van Drew For Leaving Party, Staff Resigns",Democrats,neg
1183,Democrats Vow To Continue Impeachment Investigations Regardless Of Senate Outcome,Democrats,neutr
1184,Trump says higher voting levels would hurt Republicans - The Washington Post,Republicans,neg
1185,"‘American People Are Smarter and Better’ Than Democrats Think, Says Sarah Sanders on Impeachment",Democrats,neg
1186,"WATCH: House Democrats delayed impeachment vote in effort to gain more TV viewers, congressman admits",Democrats,neg
1187,"CNN admits Trump correct, that 2 Democrats misquoted Ukraine call during impeachment markup session",Democrats,neg
1188,"New witnesses force media, Democrats to confront Biden allegations",Democrats,neg
1189,CNN’s Cillizza Mocks Republicans Over Poll That Was Worse For Dems,Republicans,neg
1190,Bernie Sanders won't leave the presidential race and some Democrats have a problem with that. - The Washington Post,Democrats,neg
1191,'Conservative Squad' forms to combat socialism: 'This is not your grandfather's GOP anymore',GOP,pos
1192,GOP accuses Biden of ‘hiding documents’ after denial on Tara Reade claims,GOP,neg
1193,Senate Democrat Says Republican Leader's Plan to Resume Work Puts Lives in Danger,Republicans,neg
1194,Republicans Say They May Call No Witnesses During Senate Trial,Republicans,neutr
1195,New Poll: Majority of Democrats Say Obama Was a Better President Than Washington,Democrats,neutr
1196,"Democrats unveil impeachment articles, as White House slams 'baseless and partisan' effort",Democrats,neg
1197,U.S. Congressional Democrats Push for Coronavirus Medical Supply Czar,Democrats,pos
1198,"Trump Has Taunting Message For Democrats After ‘Historically Bad’ Hearing: ‘Do It Now, Fast’",Democrats,neg
1199,Appeals Court: Deutsche Bank Must Turn Over Trump Financial Records to Democrats,Democrats,neutr
1200,House leaders seek to expedite emergency aid package amid uncertainty about GOP lawmaker delaying measure - The Washington Post,GOP,neg
1201,"Democrats seeking impeachment 'off ramp' as constituents turn up heat, GOP's Andy Biggs says",GOP,neg
1202,Texas Republican: Schiff Is Withholding ‘Secret’ Transcript Of Key Witness Interview Because Of My Questions,Republicans,neg
1203,"House Democrats vote to adopt Trump impeachment report, blast scheme to 'solicit foreign interference' in 2020 race",Democrats,neutr
1204,"The Cybersecurity 202: Democrats see coronavirus stimulus as last, best chance for vote-by-mail push - The Washington Post",Democrats,neutr
1205,"Clarence Thomas Slams Joe Biden, Democrats for Handling of His Confirmation Hearings",Democrats,neg
1206,Anti-Trump GOP strategist hurls insults at black supporters of the president in reaction to recent polls,GOP,neg
1207,GOP House Candidate Who Fled Communist Cuba Slams Ariana Grande For Supporting Bernie Sanders,GOP,neg
1208,Democrats Announce New Impeachment Moves On Trump,Democrats,neutr
1209,"Senate GOP coronavirus bill faces criticism from White House, Democrats and Republicans - The Washington Post",Republicans,neg
1210,"Republicans to Subpoena Whistleblower, Hunter Biden, Alexandra Chalupa",Republicans,neutr
1211,GOP senator says only small percentage of population might die of coronavirus - The Washington Post,GOP,pos
1212,Trump praises Rep. Stefanik after Yovanovitch hearing: ‘A new Republican star is born',Republicans,pos
1213,"GOP Sen. Johnson: I’ll Subpoena Bidens, Schiff, and Whistleblower if Necessary",GOP,neg
1214,Fox News viewers are more confident in Trump on coronavirus than are Republicans - The Washington Post,Republicans,neg
1215,GONE IN 30 SECONDS: GOP Rep Takes Down Dem Witness In Record Time (VIDEO),GOP,pos
1216,WATCH: 'Testy' Nancy Pelosi calls journalist James Rosen 'Mr. Republican Talking Points' after his whistleblower question,Republicans,unk
1217,"70 Percent of Democrats Are Increasingly Mad, Lonely, Because of Politics",Democrats,neg
1218,New Remarks From Top Ukrainian Official Damages Democrats’ Impeachment Narrative,Democrats,neg
1219,Some Republicans remain skeptical of the severity of the coronavirus pandemic - The Washington Post,Republicans,neg
1220,Jim Jordan Shreds Democrats’ Impeachment Witness: ‘What You Heard Did Not Happen’ (VIDEO),Democrats,neg
1221,"Rep. McCarthy: Democrats 'so afraid' of facing Trump in 2020, 'they’re trying to frame him'",Democrats,neg
1222,Republican Advisor: Just 3 Republican Defectors in Senate Could End Trump’s Presidency,Republicans,neutr
1223,"Schiff sets stage for impeachment hearings, warns GOP about going after Bidens",GOP,neg
1224,"Liberal Democrat Dershowitz Compares Democrats To Russian Secret Police Under Stalin, Blisters CNN",Democrats,neg
1225,Senate Democrats privately mull witness trade in impeachment trial: A Biden for Bolton - The Washington Post,Democrats,neg
1226,"Trump’s lawyers, Senate GOP allies work privately to ensure Bolton does not testify publicly - The Washington Post",GOP,neg
1227,"Trump expands legal team to include Alan Dershowitz, Kenneth Starr as Democrats release new documents - The Washington Post",Democrats,neutr
1228,The Technology 202: Pelosi's Facebook slam reflects rising tensions between social media giant and Democrats - The Washington Post,Democrats,neg
1229,Leading Democrats Stand Behind Biden After Sexual-Assault Allegation,Democrats,neg
1230,Medicare for More Works Well for Democrats,Democrats,pos
1231,Top U.S. Senate Republican Says Aid for States Needs to Focus on Coronavirus,Republicans,neutr
1232,Wisconsin Republicans File Lawsuit Challenging Coronavirus Shutdown Order,Republicans,neg
1233,Republican-Led Review Backs Intelligence Findings on Russian Interference,Republicans,neutr
1234,Republicans Fret as Mnuchin Bargains With Democrats to Break Funding Impasse,Republicans,neg
1235,House Democrats Back Changing Rules to Allow Remote Voting During Pandemic,Democrats,neg
1236,Democrats Push for Coronavirus Workplace Safety Rules,Democrats,neutr
1237,Trump Keeps Talking. Some Republicans Don’t Like What They’re Hearing.,Republicans,neg
1238,"As Pandemic Imperils Elections, Democrats Clash With Trump on Voting Changes",Democrats,neg
1239,House Democrats Call for Answers on VA’s Mask Supplies,Democrats,pos
1240,"Maryland’s Governor, a Republican, Is Willing to Spar With Trump for Supplies",Republicans,neg
1241,Democrats in Key Senate Races Outraise Republican Opponents,Democrats,pos
1242,Emergency Economic Rescue Plan in Limbo as Democrats Block Action,Democrats,neutr
1243,"Joe Biden Seeks to Unite Democrats With Medicare, Student-Debt Proposals",Democrats,pos
1244,Bernie Sanders’s Allies Aim to Keep Shaking Up Democratic Party,Democratic Party,neg
1245,Democrats Sue Wisconsin Officials to Extend Deadlines for Early Voting,Democrats,neutr
1246,House Passes Coronavirus Relief After Democrats Strike Deal With White House,Democrats,pos
1247,GOP Fundraiser’s Coronavirus-Gear Business Puts Senate Campaigns in Tough Spot,GOP,neg
1248,Meet the Trump Fan Accused of Registering Democrats as Republicans,Republicans,neg
1249,Democrats Push for Voting by Mail Amid Coronavirus Pandemic,Democrats,neutr
1250,Quandary for 2020 Democrats: Which Criminal Justice Changes Get Priority?,Democrats,neutr
1251,How a Pipeline Is Dividing Minnesota’s Democrats Ahead of Super Tuesday,Democrats,neutr
1252,Trump Accuses Media and Democrats of Exaggerating Coronavirus Threat,Democrats,neg
1253,Here’s How Tom Steyer’s Lavish Spending Divided South Carolina Democrats,Democrats,neg
1254,House Democrats Sketch Out Priorities for Next Coronavirus Stimulus Bill,Democrats,neutr
1255,Charter Schools in Surprise Political Fight as Trump and Democrats Turn Away,Democrats,neg
1256,Oregon Republicans Disappear for Another Climate Vote,Republicans,neg
1257,GOP-Tied Groups Challenge Shift of Bloomberg Cash to Democrats,Democrats,neg
1258,Democrats Look Ahead From Nevada and See a Common Enemy: Bloomberg,Democrats,neutr
1259,"Troy Price, Iowa Democratic Party Leader, Resigns Over Caucus Debacle",Democratic Party,neg
1260,President Trump Joins Democrats in Calls to Block Share Buybacks,Democrats,pos
1261,"Senate Democrats Call for More Sanctions on Russian Businessman, Citing Election Meddling",Democrats,neutr
1262,Republicans Edge Away From Trump on Coronavirus Response,Republicans,neg
1263,Tuesday’s Vote Shows Older and Moderate Democrats Drive Primaries,Democrats,neutr
1264,Trump’s efforts to play down risk posed by coronavirus have worked — on Republicans - The Washington Post,Republicans,neutr
1265,"Republicans’ various election-year investigations of Joe Biden, Burisma and Democrats, explained - The Washington Post",Republicans,neutr
1266,"After impeachment vote, Romney is now a pariah among Republicans - The Washington Post",Republicans,neg
1267,"Montana Gov. Steve Bullock to run for Senate, boosting Democrats’ fortunes in their bid to claim Senate majority - The Washington Post",Democrats,pos
1268,Why is Elizabeth Warren’s departure striking such a chord within the Democratic Party?  - The Washington Post,Democratic Party,neutr
1269,Independents outnumber registered Republicans for the first time - The Washington Post,Republicans,neg
1270,Super Tuesday looms large as Democrats seek to shore up South Carolina support - The Washington Post,Democrats,neutr
1271,"As his position strengthens, Sanders keeps clashing with other Democrats - The Washington Post",Democrats,neg
1272,The Democrats Self-Quarantine,Democrats,neutr
1273,What young South Carolina Democrats want most? Big change.  - The Washington Post,Democrats,neutr
1274,Democrats sharpen their differences as they head toward Iowa caucuses - The Washington Post,Democrats,neutr
1275,Michigan Democrats Will Offer General Election Clues to Trump Campaign,Democrats,neutr
1276,"Bernie Sanders, powered by diverse liberal coalition, forces a reckoning for Democrats - The Washington Post",Democrats,neutr
1277,Democrats rushed to Nevada to offer caucus tech support. Some say they’ve been left in the dark.  - The Washington Post,Democrats,neutr
1278,"Whoever the Democrats nominate, it is not 1972 - The Washington Post",Democrats,neg
1279,Newly Empowered Virginia Democrats Pass Progressive Agenda,Democrats,pos
1280,Mitt Romney Could Again Be a GOP Spoiler in a Ukraine-Related Vote,GOP,neutr
1281,The Health 202: Democrats seize on Sanders's tensions with Nevada union to attack Medicare-for-all - The Washington Post,Democrats,neutr
1282,Democrats are picking a nominee based on the factor they’re worst at evaluating - The Washington Post,Democrats,neg
1283,"Democrats take aim at Bloomberg on stop-and-frisk, treatment of women - The Washington Post",Democrats,neutr
1284,Republican impeachment report: GOP offers preemptive rebuttal to Democrats' case against Trump - The Washington Post,Democrats,neg
1285,Assessing the Republican ‘findings’ in their Trump impeachment inquiry report - The Washington Post,Republicans,neutr
1286,"This is what Ukraine’s ‘interference’ looked like, according to Republicans - The Washington Post",Republicans,unk
1287,Ilhan Omar’s Republican opponent Danielle Stella barred by Twitter - The Washington Post,Republicans,neutr
1288,Giuliani was in talks to be paid by Ukraine’s top prosecutor as they together sought damaging information on Democrats - The Washington Post,Democrats,neg
1289,Why are Republicans in Congress sticking by Trump on impeachment? - The Washington Post,Republicans,neutr
1290,The Technology 202: Top Senate Democrat's new privacy bill likely to spark GOP protests - The Washington Post,GOP,neg
1291,"Lindsey Graham, John Kennedy, Marsha Blackburn preview an extreme Senate GOP defense of Trump - The Washington Post",GOP,pos
1292,Schiff says Democrats will press forward despite lack of testimony from key impeachment witnesses - The Washington Post,Democrats,neutr
1293,How Trump keeps making it tougher for his GOP impeachment defenders - The Washington Post,GOP,neutr
1294,The Cybersecurity 202: Fiona Hill warns Republicans that claims of Ukraine interference could help Russia in 2020 - The Washington Post,Republicans,neg
1295,Democrats would be most enthusiastic about a female nominee. Republicans? A businessman. - The Washington Post,Republicans,neutr
1296,The GOP’s impeachment questions repeatedly backfired on Thursday - The Washington Post,GOP,neg
1297,"Drawing others into pressure campaign, Sondland puts Trump's Republican allies on the defensive - The Washington Post",Republicans,neg
1298,Sondland’s bombshell testimony leaves Trump’s Republican allies scrambling - The Washington Post,Republicans,neg
1299,Back-to-back losses in key governors’ races send additional warning to Trump and GOP ahead of 2020 - The Washington Post,GOP,neg
1300,Democrats fear long primary slog - The Washington Post,Democrats,neg
1301,"Wealth tax, paid family leave, minimum wage: Where 2020 Democrats stand - Washington Post",Democrats,neutr
