,headline,entity,majority_label
1006,The Health 202: Bernie Sanders and Pete Buttigieg are the favorites among Iowa voters for whom health care is top issue,Sanders,pos
1007,Trump allies use Twitter to sow confusion about voting on the eve of the Iowa caucuses,Trump,neutr
1008,What Trump will say in the State of the Union address ,Trump,neutr
1009,Manchin calls for censuring Trump over pressuring Ukraine to investigate a domestic political rival,Trump,neg
1010,"Jill Biden says Lindsey Graham, once close with Joe, no longer a friend",Biden,neutr
1011,How Trump’s impeachment defense wantonly misled the U.S. Senate,Trump,neg
1012,Fox News begins and ends its Super Bowl coverage the same way: Getting Trump’s back,Trump,neutr
1013,Trump's Kansas City tweet flub is part of a pattern,Trump,neg
1014,Power Up: Bernie Sanders may have the edge in tonight's Iowa's caucuses. But it's complicated.,Sanders,neutr
1015,Democratic donor race: Bernie Sanders won in 2019 - Washington Post,Sanders,pos
1016,"Buttigieg, Biden, Warren and Sanders all stumped in Cedar Rapids Saturday",Biden,neutr
1017,The Trailer: 'Beat Trump': The Democrats' closing arguments in Iowa,Trump,neg
1018,Pete Buttigieg’s mom opens up about her son,Buttigieg,neutr
1019,Sanders’s caucus target: Latino voters usually overlooked in mostly white Iowa,Sanders,neg
1020,"Biden still gets physical, but few are complaining",Biden,neg
1021,Justice Department acknowledges 24 emails reveal Trump’s thinking on Ukraine,Trump,neutr
1022,Senate to vote Wednesday on whether to remove or acquit Trump on impeachment charges,Trump,neutr
1023,Senate set to acquit Trump next week after bid for witnesses in impeachment trial is defeated,Trump,pos
1024,Republicans agree it was no ?perfect call? ? but will vote to acquit Trump anyway,Trump,neg
1025,Amy Klobuchar’s political rise: The Democratic presidential candidate was kicked out of hospital after giving birth,Klobuchar,neutr
1026,Trump administration announces mandatory quarantines in response to coronavirus,Trump,neutr
1027,Endangered Republicans go all-in on Trump,Trump,neg
1028,"Trump expands long-standing immigration ban to include six more countries, most in Africa",Trump,pos
1029,Senator Amy Klobuchar campaigns in Iowa while balancing Senate impeachment trial,Klobuchar,neutr
1030,A new Bolton revelation ties Trump to Giuliani’s early efforts in Ukraine — and implicates Trump allies like Mulvaney,Trump,neutr
1031,"The Daily 202: Trump doesn’t necessarily think Biden is his biggest 2020 threat. At least, not anymore.",Biden,neg
1032,"Trump’s impeachment defense, distilled: he’s innocent and his opponents are guilty",Trump,pos
1033,Sen. Alexander calls Trump’s actions ‘inappropriate’ but rejects witnesses in impeachment trial,Trump,neutr
1034,Takeaways from day 2 of questions in Trump’s impeachment trial,Trump,neutr
1035,Trump and Republicans join forces to attack Biden ahead of the Iowa caucuses,Trump,neutr
1036,Trump under growing pressure on U.S. response to growing coronavirus threat,Trump,neg
1037,"Andrew Yang Democratic candidate: Biography, issues, fundraising",Yang,neutr
1038,"In mostly white Iowa, Pete Buttigieg confronts worry about his lack of support among African Americans",Buttigieg,neutr
1039,"E. Jean Carroll, who accused Trump of rape, seeks his DNA",Trump,neg
1040,The Trailer: What Republicans' attacks have added to Biden's pitch in Iowa,Biden,neg
1041,Where the goal posts are: Trump’s legal team argues he didn’t ask for an investigation into Biden,Trump,neg
1042,What Michael Bloomberg’s $11 million Super Bowl ad would cost you on your budget - Washington Post,Bloomberg,neutr
1043,Trump lawyer Jay Sekulow really doesn’t want to talk about who’s paying Rudy Giuliani,Trump,neg
1044,D.C. Mayor Muriel Bowser endorses Mike Bloomberg for president,Bloomberg,pos
1045,Voters call on Buttigieg to embrace a diverse view of the ‘American Heartland’,Buttigieg,neutr
1046,"Bernie Sanders, with Iowa caucuses nearing, considers set of executive actions",Sanders,neutr
1047,"Bloomberg’s Super Bowl ad focuses on the ‘national crisis’ of gun violence, not Trump",Bloomberg,neutr
1048,Dershowitz says that if Trump believes his reelection is in the public interest his actions aren’t impeachable,Trump,neutr
1049,Wavering Democrats face pressure as GOP eyes bipartisan vote for Trump acquittal,Trump,neutr
1050,"Days before Iowa, the Warren campaign brings out a key surrogate: Her dog",Warren,neutr
1051,What’s next in Trump impeachment,Trump,neutr
1052,Trump’s impeachment team argues that anything he does to win reelection isn’t impeachable,Trump,neg
1053,The Daily 202: Senate Republicans move the goal posts again after Bolton’s book and Dershowitz’s defense of Trump,Trump,neutr
1054,"If witnesses are called in Trump's impeachment trial, what could happen?",Trump,neutr
1055,John Bolton joins a select group: Those once praised and now derided by President Trump,Trump,neg
1056,Trump’s effort to block Bolton’s testimony makes little sense — unless he’s guilty,Trump,neg
1057,"Sanders surge worries some Democrats, but they fear a push to stop him would backfire",Sanders,pos
1058,Power Up: The Senate impeachment trial of President Trump is at its most crucial phase,Trump,neutr
1059,McConnell tells senators he doesn’t yet have votes to block witnesses in Trump impeachment trial,Trump,neg
1060,Trump announces long-awaited Israeli-Palestinian peace package amid doubts it will lead to progress,Trump,pos
1061,The gaping hole in Trump’s impeachment defense,Trump,neg
1062,"Senate Republicans seize on Dershowitz argument, say Trump’s actions aren’t impeachable",Trump,pos
1063,Trump makes clear that he’d happily have Republicans ignore even Trump-friendly Fox News,Trump,neg
1064,Trump praises Pompeo for echoing his behavior: Attacking a female reporter,Trump,pos
1065,"The Trump actions that raised even William Barr’s eyebrows, according to John Bolton",Trump,pos
1066,CNN Don Lemon segment mocking Trump supporters gets criticism,Trump,neutr
1067,The Health 202: Trump can enforce his 'public charge' immigration crackdown -- for now,Trump,neg
1068,Poll finds slight majority approve of Trump strike that killed Soleimani,Trump,neg
1069,Gun-control group co-founded by Bloomberg announces $60 million spending plan for 2020 elections,Bloomberg,neg
1070,Did Trump undercut his ability to exert executive privilege over John Bolton with a tweet?,Trump,neutr
1071,Notable moments from Lev Parnas-Trump tape,Trump,neg
1072,"Mike Bloomberg Democratic candidate: Biography, issues, fundraising",Bloomberg,neutr
1073,Warren's urgent bet to win Iowa,Warren,neutr
1074,"Trump’s legal team outlined its case. One day later, John Bolton appears to have kneecapped it.",Trump,neutr
1075,"Mike Bloomberg pitches himself to Jewish Americans, in a presidential race with two very different Jewish candidates",Bloomberg,neutr
1076,Bernie Sanders faces barrage of attacks from rivals as polls point to surge in early-voting states,Sanders,pos
1077,"Trump should apologize for minimizing troops’ injuries, VFW says",Trump,neg
1078,Trump’s lawyers begin their defense in impeachment trial as Republicans rally around the president,Trump,neutr
1079,Video shows Trump telling associates to ‘get rid of’ Ukraine ambassador Maria Yovanovitch,Trump,neg
1080,"For Amy Klobuchar, the impeachment trial means bombarding Iowa voters from distant D.C.",Klobuchar,neg
1081,Trump impeachment trial live updates,Trump,neutr
1082,White House eyes Joe Manchin in impeachment trial as Trump wants a Senate Democrat to vote for acquittal.,Trump,neutr
1083,Assessing the Trump team’s 6-point impeachment defense,Trump,neutr
1084,"What case will Trump’s team present, one focused on the evidence or one focused on his base?",Trump,neutr
1085,Bernie Sanders criticized for embracing support from Joe Rogan,Sanders,neg
1086,Democrats focus on Trump’s character as they argue for removing him from office in impeachment trial,Trump,neutr
1087,Joe Biden unspools an endless supply of ‘Bidenisms’ on the campaign trail,Biden,neutr
1088,"Warren’s team will go extra mile to help her win, including painting giant farm signs",Warren,pos
1089,Trump’s March for Life appearance: A reminder to conservative Christians as he prepares for a tight race,Trump,neutr
1090,Schiff puts a fine point on the argument for removal: Trump will always put Trump first,Trump,neg
1091,When Senate Republicans were quite concerned about Trump and Ukraine,Trump,neutr
1092,Fox News has circled the wagons and Trump is welcoming everyone inside,Trump,pos
1093,The Finance 202: Wall Street shrugs off Bernie Sanders's chances to win 2020 Democratic primary. And to beat President Trump.,Sanders,neg
1094,The Health 202: March for Life activists credit Trump with wholeheartedly embracing their antiabortion agenda,Trump,pos
1095,Sen. Mike Braun wants Trump and the GOP to take climate change seriously,Trump,neutr
1096,House managers focus on alleged abuse of power on second day of opening arguments against Trump,Trump,neutr
1097,Assessing a key impeachment argument: Trump’s desired investigations were only for his own benefit,Trump,neg
1098,The ‘prophetic’ Alexander Hamilton quote Democrats say predicted the need to impeach Trump,Trump,neg
1099,Bloomberg gets under Trump?s skin as he ramps up spending on 2020 ads,Trump,neutr
1100,"Sanders wants supporters to pipe down, but they don't always listen",Sanders,neutr
1101,Democrats use Trump’s allies in their case against the president,Trump,neg
1102,The Energy 202: Trump made nearly 500 false or misleading claims about the environment while in office,Trump,neg
1103,Trump’s second-heaviest Twitter day mirrored the heaviest: Lots of feedback about things on TV,Trump,neg
1104,Democrats scale back language as Trump and GOP press ahead with attacks on Senate impeachment trial,Trump,neutr
1105,Gordon Sondland plugs away in Brussels while playing a central role in Trump’s impeachment trial,Trump,neg
1106,"As House Democrats lay out their case for impeachment, Trump’s campaign and White House offer a different narrative",Trump,neutr
1107,How Trump’s Senate trial lawyers could complicate the case his DOJ lawyers are making in court,Trump,neutr
1108,"Andrew Yang, shut out of tonight’s debate, hosts a pre-debate rally with MATH pins and birthday cake",Yang,pos
1109,The Energy 202: Trump administration delays Arctic refuge oil leasing to strengthen legal case,Trump,neutr
1110,Power Up: Elizabeth Warren and Bernie Sanders's private conversation sparks debate on sexism in politics,Warren,neg
1111,Why Elizabeth Warren and Bernie Sanders are fighting,Warren,neutr
1112,Preparations accelerate this week for historic Senate trial of Trump,Trump,pos
1113,Warren and Sanders fued over gender,Warren,neutr
1114,Top Senate Republicans reject Trump’s renewed call for immediate dismissal of impeachment charges,Trump,neg
1115,Buttigieg woos moderates — and Republicans — in his push to close the deal in Iowa,Buttigieg,neutr
1116,"Trump turns his fire on Sanders amid polling, fundraising surge",Trump,neg
1117,Mike Bloomberg's two campaigns: Running for the Democratic nomination and the general election,Bloomberg,neutr
1118,Bernie Sanders's campaign attacks Elizabeth Warren and Joe Biden as Iowa caucuses near.,Biden,neg
1119,"Esper contradicts Trump, Pompeo on Soleimani attacking embassies",Trump,neg
1120,The Health 202: Medicare-for-all goes MIA on the 2020 trail. Only Bernie Sanders remains a purist.,Sanders,pos
1121,The Trailer: Mike Bloomberg's transactional campaign pitch,Bloomberg,neutr
1122,"At Las Vegas events, Joe Biden and Pete Buttigieg woo Hispanic voters",Biden,neutr
1123,"Pelosi says Trump ‘impeached for life’ despite McConnell’s ‘gamesmanship,’ ‘coverup’",Trump,neg
1124,Tom Steyer is surging in South Carolina and Nevada. Does it matter?,Steyer,neutr
1125,"Buttigieg’s black-voter problem, by the numbers",Buttigieg,neg
1126,Trump angered by House ally’s push to limit his authority on Iran,Trump,neg
1127,"Pelosi moves to end Trump impeachment standoff, signals she will send articles to Senate",Trump,neg
1128,Many Iowa Democrats are paralyzed by fear of choosing the wrong candidate to take on Trump,Trump,neg
1129,Questions pile up about Trump’s claim that Soleimani was going to ‘blow up’ a U.S. embassy,Trump,neutr
1130,Trump has a rare public moment of self-awareness,Trump,neg
1131,"Tom Steyer may not win any primaries, but he’s dominating the Democratic Party’s process",Steyer,pos
1132,The Energy 202: Trump sends 'love' to Australia. His response to California's fires was much more critical.,Trump,pos
1133,Rudy Giuliani’s amazingly bad column asking the Supreme Court to strike down Trump’s impeachment,Trump,neutr
1134,What the War Powers resolutions and Iran tell us about Trump supporters and presidential power,Trump,neutr
1135,"As Congress votes to limit his war powers, Trump supporters offer their full-throated support for his Iran strategy",Trump,neutr
1136,"For Trump and Iran, trolling on Twitter helped escalate tensions on the battlefield",Trump,neg
1137,This is perhaps Trump’s most cynical comment about the environment yet,Trump,neg
1138,Sanders offers measure to limit Trump's action on Iran,Trump,neutr
1139,The Daily 202: The ghosts of 1979 still haunt U.S. policy toward Iran and shadow Trump’s response to missile strikes,Trump,neg
1140,The Cybersecurity 202: Threat of Iran cyberattack remains high even as Trump backs away from potential war,Trump,neutr
1141,Puerto Rico earthquakes pit Trump administration in another fight with Democrats over disaster funding,Trump,neg
1142,Inside Warren's courtship of her vanquished rivals,Warren,pos
1143,Trump uses sanctions as a favorite form of retribution — against friend and foe alike,Trump,neg
1144,Buttigieg wins first endorsement from black member of Congress,Buttigieg,pos
1145,GOP leaders spar over adding House members to Trump’s impeachment defense team,Trump,neutr
1146,United States and Iran back away from imminent conflict as Trump says he is ready for peace ‘with all who seek it’,Trump,pos
1147,"Trump seeks to celebrate a victory, even in the wake of a foreign attack",Trump,neg
1148,Mike Lee attacks Trump administration's Iran briefing: 'probably the worst briefing I have seen',Trump,neg
1149,Iran gives Trump an off-ramp — for now,Trump,neutr
1150,"The Daily 202: Mike Bloomberg wants more engagement with Iran, North Korea and China",Bloomberg,neutr
1151,Power Up: Trump has a big choice to make on Iran,Trump,neutr
1152,McConnell says he’s ready to begin Trump impeachment trial with no deal on witnesses,Trump,neg
1153,"New York’s highest court can hear sexual misconduct lawsuit against Trump, judges rule",Trump,neg
1154,The Trailer: Who's voting for Tom Steyer?,Steyer,neutr
1155,"Michael Flynn deserves up to six months in prison, U.S. Justice Department says in reversal for former Trump national security adviser",Trump,neutr
1156,The Soleimani aftermath pivots to a key Trump talking point: Democrats are traitors,Trump,neutr
1157,The Technology 202: Women in tech wanted more female CES keynotes. But Ivanka Trump is drawing controversy.,Trump,neg
1158,Anatomy of a Trump rally: 67 percent of claims are false or lacking evidence,Trump,neg
1159,Biden touts foreign policy credentials but faces questions,Biden,neg
1160,Trump’s go-it-alone strategy leaves him isolated on Iran,Trump,neg
1161,Trump’s insistence on proving his toughness is in open conflict with America’s actual strength,Trump,neg
1162,Julián Castro endorses Elizabeth Warren for president,Warren,pos
1163,Trump threatens to strike Iranian cultural sites and impose ‘very big’ sanctions on Iraq as tensions rise,Trump,neutr
1164,"The Trailer: How history, and Trump, affect Iowa Democrats' war fears",Trump,neutr
1165,Trump plunges toward the kind of Middle Eastern conflict he pledged to avoid,Trump,neg
1166,Trump courts Latinos in Miami as part of launch of evangelical coalition,Trump,neg
1167,Trump’s order to strike Iranian commander sparks fresh debate in Congress over war powers,Trump,neutr
1168,Washington developer Brian Friedman says he is interested in buying President Trump’s D.C. hotel lease,Trump,neutr
1169,Americans roughly divided on whether voters should decide Trump’s fate rather than the Senate,Trump,neg
1170,Campaign fundraising hauls solidify Democratic leaders as Trump continues to amass financial firepower,Trump,pos
1171,Ascendant Bernie Sanders turns his focus to Joe Biden as Iowa nears,Biden,pos
1172,Trump impeachment live updates,Trump,neutr
1173,"Nearly a third of the days he’s been president, Trump has visited a Trump-branded property",Trump,neutr
1174,Sanders releases doctors' letters saying he's fit for presidency,Sanders,pos
1175,What’s Mitch McConnell’s endgame in shaping the Senate impeachment trial to benefit Trump?,Trump,neg
1176,Trump highlights Fox News guest who says ‘all the hate in New York is coming from the left’,Trump,neg
1177,Giuliani’s Ukraine efforts are just a formalization of the rumor-to-Trump pipeline,Trump,neg
1178,Trump’s lawyer and the Venezuelan president: How Giuliani got involved in back-channel talks with Maduro,Trump,neutr
1179,Some Democrats urge Trump to more strongly condemn anti-Semitism in wake of Monsey attack,Trump,neutr
1180,Ivanka Trump declines to say whether she would remain in Washington if her father wins reelection,Trump,unk
1181,Biden says he would testify in Senate impeachment trial if subpoenaed,Biden,neutr
1182,"Pete Buttigieg once gave himself credit for McKinsey work, now says his role was minimal",Buttigieg,unk
1183,How Ukraine put Trump and Biden on a collision course that imperils them both,Biden,neg
1184,Backlash to Pete Buttigieg’s Christmas tweet and the religious divide it exposes,Buttigieg,neg
1185,Trump campaign launches snowflakevictory.com to offer advice on winning holiday political arguments,Trump,neutr
1186,"Trump lashes out at Pelosi, Democrats after exchanging holiday greetings with troops",Trump,neg
1187,Warren's Oklahoma homecoming: It's complicated,Warren,neutr
1188,What we know and don’t know about Trump’s intentions on Ukraine aid,Trump,neutr
1189,What President Trump was talking about in his baffling rant about wind energy,Trump,neg
1190,Key Democratic senator remains undecided on whether Trump should be removed from office,Trump,neutr
1191,White House official directed hold on Ukraine aid shortly after Trump’s July 25 call with Zelensky,Trump,neutr
1192,"Biden-Graham friendship, forged in war zones, fractures under the pressures of impeachment and Trump",Biden,neg
1193,Trump touts Putin’s speaking out against his impeachment,Putin,neutr
1194,How Trump’s conversations with Putin overlapped with his emerging Ukraine conspiracy theories,Putin,neutr
1195,"Yes, Donald Trump has been impeached",Trump,neg
1196,Democrats fail to call out Warren on a central falsehood: Those aren’t selfies she’s taking,Warren,neg
1197,"Bloomberg, missing from Democratic debate stage, uses pricey ads to try to grab the spotlight",Bloomberg,neg
1198,Power Up: Andrew Yang is still standing. That's how unpredictable the 2020 race has been.,Yang,pos
1199,Sarah Sanders apologizes for mocking Biden's comments on stuttering,Sanders,neg
1200,"Democrats spar over how to combat Trump, a roaring economy and impeachment",Trump,neutr
1201,"‘Billionaires in wine caves should not pick the next president’: Warren vs. Buttigieg on purity tests, explained",Buttigieg,neutr
1202,Trump now bears the indelible mark of impeachment,Trump,neg
1203,"Trump welcomes Rep. Van Drew, an impeachment foe switching parties to join GOP",Trump,neutr
1204,"To avoid removal, Trump needs senators representing only 7 percent of the country to support him",Trump,neg
1205,"Trump sends Dingell to hell, demands refunds from Schumer, Maloney",Trump,neutr
1206,Power Up: Pelosi calls impeachment a ‘very sad day.’ Trump says he's ‘having a good time.’,Trump,pos
1207,"Meadows, close ally of Trump, to retire from Congress",Trump,neutr
1208,Brian Fitzpatrick won't back impeachment but refuses to defend Trump on Ukraine,Trump,neutr
1209,"As goes his presidency, so goes his impeachment: Trump disrupts and divides",Trump,neg
1210,"Trump’s impeachment is like Jesus’ crucifixion, the Salem witch trials and Pearl Harbor all rolled into one",Trump,pos
1211,Assessing the ‘four facts’ that a prominent Republican insists prove Trump’s innocence,Trump,pos
1212,"President Trump’s jab at Pelosi’s prayers, and what it says about how he sees his opponents",Trump,neutr
1213,"Paul Manafort’s fraud case in New York was dismissed, blocking local prosecutors’ effort to undercut a potential Trump pardon",Trump,neutr
1214,The Health 202: Trump looks to Canada in bid to lower high drug prices,Trump,neg
1215,"Pete Buttigieg’s struggles and stumbles with black voters, explained",Buttigieg,neg
1216,"House Democrats have enough votes to impeach Trump, according to a Post analysis",Trump,neg
1217,Trump rips Democrats on eve of likely impeachment,Trump,pos
1218,Federal agencies will be closed Dec. 24 as Trump issues executive order ,Trump,neutr
1219,House passes $1.4 trillion spending bill with Trump support that would gut parts of Affordable Care Act,Trump,neutr
1220,"Foiled in 2016, ‘Never Trump’ Republicans launch new super PAC in effort to oust Trump in 2020",Trump,neg
1221,"Trump makes his closing argument on impeachment, cobbling together his greatest Twitter hits",Trump,neutr
1222,"Trump's letter to Nancy Pelosi, annotated",Trump,neutr
1223,More than 700 scholars pen letter urging House to impeach Trump,Trump,neg
1224,Partisanship is helping Trump in the impeachment fight more than it’s hurting him,Trump,pos
1225,Trump raises possibility of skipping debates hosted by traditional group,Trump,neutr
1226,"President Trump has made 15,413 false or misleading claims over 1,055 days",Trump,neg
1227,Trump goes after Pelosi’s teeth as the House gears up for impeachment vote,Trump,pos
1228,The Trailer: Andrew Yang's increasingly normal campaign,Yang,neutr
1229,"Trump, allies target vulnerable Democrats ahead of House impeachment vote",Trump,neg
1230,"Amid adversity and missteps, Biden’s resilience has been one theme of 2019",Biden,pos
1231,Sanders retracts controversial endorsement after backlash,Sanders,neg
1232,Trump says Democrats have become ‘Party of Hate’ after House panel votes to oust him,Trump,neutr
1233,McConnell to Hannity on impeachment: Trump lawyers will give me cues,Trump,neg
1234,Michelle Obama tells Greta Thunberg to ‘ignore the doubters’ after Trump’s latest attack,Trump,neg
1235,What happens to the Trump D.C. hotel? Five questions and answers on Trump's emoluments battle,Trump,neutr
1236,‘I really like you’: Iowa voters give Amy Klobuchar another look,Klobuchar,pos
1237,"Warren refocuses message, takes shots at rivals",Warren,neutr
1238,Trump’s strongest supporters agree with a key argument of his: The media can’t be trusted,Trump,pos
1239,Trump’s top trade official meets with GOP senators to soothe tensions over final USMCA deal,Trump,unk
1240,"77-year-old Mike Bloomberg in “outstanding health,” says personal doctor",Bloomberg,pos
1241,The GOP’s favorite new Trump impeachment defense: He isn’t even accused of a crime,Trump,pos
1242,"These Iowa voters loved Joe Biden in 2008. Now, they’re not sure he’s the one.",Biden,neutr
1243,"The Cybersecurity 202: Trump administration scooping up Americans' data in effort to track undocumented immigrants, ACLU says",Trump,neutr
1244,House Judiciary debates articles of impeachment against Trump,Trump,neg
1245,Ex-Trump employees share stage with Biden to blast their former boss,Biden,neg
1246,Trump ditches effort to kill OPM after bipartisan pushback,Trump,neg
1247,Senate Republicans look to hold short impeachment trial despite Trump’s desire for an aggressive defense,Trump,neg
1248,"Biden clearly doesn’t like talking about his son’s overseas business dealings. Lately, it’s been an unavoidable topic on the campaign trail.",Biden,neg
1249,"Trump, Pence head to Pa. as campaign focuses on keeping it in win column",Trump,neutr
1250,House Democrats unveil two articles of impeachment against Trump White House predicts ‘full exoneration’ in GOP-led Senate,Trump,neutr
1251,"Under pressure, Buttigieg releases names of former McKinsey clients",Buttigieg,neg
1252,A day of history accentuates America’s divide and the distortions of truth in the Trump era,Trump,neg
1253,House Democrats say Trump is unfit for office but eagerly deal with him on trade,Trump,neutr
1254,Trump’s already running the race he wants: Against an opponent as unpopular as he is,Trump,neg
1255,Giuliani says Trump asked him to brief Justice Dept. and GOP senators on his Ukraine findings,Trump,neutr
1256,Trump?s moves to salvage North Korea nuclear talks amid threats from Pyongyang draw rebukes from Bolton and Biden ,Trump,neg
1257,William P. Barr continues to prove that he’s precisely the attorney general President Trump was looking for,Trump,neutr
1258,The annotated articles of impeachment against Trump,Trump,neutr
1259,The Daily 202: FBI director shows independence from Trump and Barr in responding to IG report on Russia probe,Trump,neutr
1260,"The articles of impeachment against President Trump, explained",Trump,neg
1261,The Finance 202: Pete Buttigieg is poised to rake in even more Wall Street money,Buttigieg,neutr
1262,Power Up: Trump and his allies see a different inspector general report than everyone else,Trump,neg
1263,Trump’s NATO parade of falsehoods and misstatements,Trump,neg
1264,Lawyer for Democrats calls Trump ‘a clear and present danger’ as he argues case for removal,Trump,neg
1265,"Democrats expected to unveil articles of impeachment against Trump, focusing on abuse of power, obstruction of Congress",Trump,neg
1266,"Ivanka Trump was friends with former British spy Christopher Steele, according to person familiar with the situation",Trump,neg
1267,How could 63 million people be wrong? The GOP strains to make precedent-related defenses of Trump.,Trump,neg
1268,What Trump claimed about the Russia probe — and what the Justice Department inspector general determined,Trump,neutr
1269,"If officials objecting to Trump’s candidacy was 2016 interference, interference by allies was rampant",Trump,neutr
1270,The Technology 202: Bernie Sanders just made Internet providers a new 2020 target,Sanders,neutr
