Sno,Date,Headline,Covid,Sentiment,Description,Image,Source
3282,2020-03-15,"Maharashtra reports 32 coronavirus cases, highest among all the states",1,0,"Maharashtra with 32 patients of coronavirus has the highest number of cases as the total number of cases across the country rose to 108. A person from Aurangabad, who had a travel history of Russia and Kazakhstan, became the 32nd patient of Maharashtra and first from the city, state Minister Rajesh Tope said. Meanwhile, Kerala reported at least 21 cases.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584282204677_404.jpg'),https://www.livemint.com/news/india/coronavirus-cases-in-india-rise-to-108-highest-in-maharashtra-11584261736850.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3283,2020-03-15,"Prepare, but don't panic is India's mantra on coronavirus: PM at SAARC meet",1,1,"PM Narendra Modi during a video conference with leaders and representatives from SAARC nations said ""prepare, but don't panic"" is India's mantra in dealing with coronavirus pandemic. ""We started screening people entering India from mid-January while gradually increasing [travel] restrictions,"" he said. India made special approach to reach out to vulnerable groups, he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584278412255_180.jpg'),https://www.thequint.com/news/breaking-news/novel-coronavirus-covid-19-global-india-outbreak-latest-news-live-updates?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3284,2020-03-15,US televangelist claims to cure viewers of coronavirus through TV screens,1,0,"A video of US televangelist Kenneth Copeland claiming he can cure his viewers of coronavirus from the TV studio has gone viral. Copeland asked his viewers to touch the television screen to receive spiritual healing. Copeland said, ""Thank you, Lord Jesus. He received your healing. Now say it: I take it...It's mine. I thank you and praise you for it.""",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584272157584_251.jpg'),https://covid-positive-news.herokuapp.com
3285,2020-03-15,College expels student for 'using' Apple Watch in exam; Punjab HC quashes order,0,0,"Punjab and Haryana High Court quashed an order wherein a private college expelled a BTech student for using an Apple Watch during an exam held in May 2019. The college said the student's smartwatch allegedly contained a textbook. However, the court said no such evidence was available on record.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584271045790_875.jpg'),https://covid-positive-news.herokuapp.com
3286,2020-03-15,Cong claims BJP tutoring MP rebel leaders to give statements; shares video,0,0,Congress on Sunday shared a video of former MP Cabinet Minister and rebel party leader Imarti Devi in which she says she resigned voluntarily and was not forced by BJP. Congress claimed that Devi was 'tutored' to say everything in the video. Devi along with all other state Cabinet Ministers submitted her resignation to CM Kamal Nath on Monday.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584270128243_20.jpg'),https://www.india.com/news/india/someone-prompting-her-what-to-say-congress-posts-imarti-devis-video-a-day-before-floor-test-3970537/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3287,2020-03-15,"PM Modi a genius: Rahul on hiked excise duty on petrol, diesel",0,0,Congress leader Rahul Gandhi on Sunday called PM Narendra Modi a 'genius' while criticising hike in excise duty on petrol and diesel amid global oil price crash. He said this on Twitter while sharing a video of Finance Minister Nirmala Sitharaman where she is seen not responding to a question on passing benefits of global oil price crash to consumers.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584276343712_305.jpg'),https://www.deccanherald.com/national/national-politics/asked-pm-narendra-modi-to-pass-oil-price-crash-benefit-to-people-but-genius-hiked-fuel-excise-duty-rahul-gandhi-813975.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3288,2020-03-15,Will give my ruling on Monday: MP Speaker NP Prajapati on floor test,0,0,"Madhya Pradesh Speaker NP Prajapati on Sunday refused to tell whether he will order a floor test in the Legislative Assembly on March 16 as directed by Governor Lalji Tandon to Chief Minister Kamal Nath. ""I will read out my ruling tomorrow,"" Prajapati said. After Jyotiraditya Scindia quit Congress to join BJP, 22 Congress MLAs had also given their resignations. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584291481364_867.jpg'),https://www.newindianexpress.com/nation/2020/mar/15/will-give-ruling-on-floor-test-on-monday-says-mp-speaker-2117063.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3289,2020-03-15,Cong MLAs return to Bhopal from Jaipur ahead of floor test in MP Assembly,0,0,"A day ahead of the floor test in Madhya Pradesh Assembly, Congress MLAs and Independents who were staying at a resort in Jaipur arrived in Bhopal on Sunday. Senior Congress leader Harish Rawat, who was accompanying the MLAs, said that Chief Minister Kamal Nath will win the trust vote. He added that the party was in touch with rebel MLAs.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584266623967_736.jpg'),https://zeenews.india.com/india/ahead-of-madhya-pradesh-trust-vote-congress-mlas-return-to-bhopal-from-jaipur-2269582.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3290,2020-03-15,Palm reader on flight told me SP will win 350 seats in 2022 UP polls: Akhilesh,0,0,"SP chief Akhilesh Yadav has said that while going to Delhi on a flight recently, a person saw his palm and told him if he worked hard, his party would form the next government by winning 350 seats. ""I have decided that we will win one seat more than 350...we will win 351 seats in 2022 Assembly elections,"" Yadav added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584278109369_750.jpg'),https://www.freepressjournal.in/india/its-all-in-the-stars-sp-to-win-350-out-of-403-seats-in-up-astrologer-tells-akhilesh-yadav?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3291,2020-03-15,4 Gujarat Congress MLAs resign ahead of Rajya Sabha polls,0,0,"Four Congress MLAs in Gujarat on Saturday tendered their resignations to Assembly Speaker ahead of Rajya Sabha (RS) elections in the state scheduled for March 26. The Speaker has accepted the resignations and he will announce names of the four MLAs on Monday, reported PTI. Congress on Saturday reportedly shifted several party MLAs to Jaipur ahead of RS polls.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584274213416_155.jpg'),https://www.deccanherald.com/national/national-politics/four-gujarat-congress-mlas-resign-from-assembly-ahead-of-rajya-sabha-polls-813988.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3292,2020-03-15,Kerala man held for derogatory Facebook post against Health Minister Shailaja,0,0,"Police on Sunday arrested a native of Vettathur in Malappuram district for allegedly posting derogatory remarks against Kerala Health Minister KK Shailaja on Facebook. According to reports, Anshad made some sexual remarks while responding to another Facebook post. The police have seized his mobile phone and sent it to the cyber cell for further investigation.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584287297480_726.jpg'),https://www.newindianexpress.com/states/kerala/2020/mar/15/kerala-youth-held-for-derogatory-facebook-post-against-health-minister-kk-shailaja-2117066.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3293,2020-03-15,"Cab driver files FIR he was attacked in Delhi riots, CCTV shows him rioting",0,0,"A 26-year-old cab driver, who approached Delhi Police in February claiming he was a riot victim, has allegedly turned out to be a rioter. Police found CCTV footage purportedly showing Surendra Soni carrying a sword and pelting stones. Soni filed an FIR alleging he was attacked by a group and that he had received a gunshot injury on his hand.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584274695896_784.jpg'),https://covid-positive-news.herokuapp.com
3294,2020-03-16,"Man driving BMW stops to urinate on roadside in Noida, thieves flee with car",0,0,Unidentified miscreants allegedly fled with a BMW car after the drunk man driving it pulled up to urinate on a roadside in Noida. The car was owned by the brother-in-law of the man driving it and has a ₹40 lakh loan pending on the vehicle. The man claimed that the miscreants had put a gun on his back before fleeing.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/16_mon/img_1584362610272_347.jpg'),https://repository.inshorts.com/articles/en/PTI/b9d3328f-6a15-4d29-adfe-49cb9d967a64?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3295,2020-03-15,₹23 lakh misappropriated from Kerala CM's flood relief fund: Crime branch,0,0,"The crime branch in Kerala has said that around ₹23 lakh were diverted from the Chief Minister's Distress Relief Fund. Earlier, officials had arrested Vishnu Prasad, a clerk of Ernakulam Collectorate, who is the main accused in the case. The crime branch said that Prasad transferred the money in small amounts to different banks accounts in Ernakulam district.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584286090989_335.jpg'),https://www.thenewsminute.com/article/rs-23-lakh-misappropriated-kerala-cm-s-flood-relief-fund-says-crime-branch-120275?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3296,2020-03-15,"J&K statehood to be restored soon, no demographic changes: Amit Shah",0,1,"Union Minister Amit Shah on Sunday met with a delegation of Jammu and Kashmir's Apni Party led by its founder Altaf Bukhari. ""The Government will work with all sections of the society to realise the hopes of statehood for J&K at an early opportunity,"" Shah told the delegation. Government doesn't intend to change the region's demography, he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584287164920_548.jpg'),https://www.hindustantimes.com/india-news/j-k-s-demography-won-t-be-changed-amit-shah-tells-apni-party/story-o2fIm6ErkpDMdK6FxYDEUO.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3297,2020-03-15,Parliament visitor passes suspended amid coronavirus pandemic,1,0,"Lok Sabha secretariat has announced the suspension of issuing public gallery passes and visit of the general public to Parliament House complex as a precautionary measure in view of coronavirus pandemic. A notification said that MPs were requested not to recommend issuance of public gallery passes. Earlier, secretariat stopped issuing passes to large groups including educational institutions.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584281835814_282.jpg'),https://www.deccanherald.com/national/general-public-not-to-be-allowed-in-parliament-complex-813784.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3298,2020-03-15,BJP created atmosphere of terror; MLAs are under pressure: Gehlot,0,0,"Rajasthan Chief Minister and senior Congress leader Ashok Gehlot on Saturday said that BJP has created a situation in India where elected MLAs are under pressure and ""horse-trading is being done openly"". ""The BJP has created an atmosphere of terror in the country,"" Gehlot told reporters. ""Where is democracy in the country?"" he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584291709381_162.jpg'),https://www.thequint.com/news/politics/madhya-pradesh-crisis-mlas-under-pressure-horse-trading-being-done-openly-rajasthan-chief-minister-ashok-gehlot?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3299,2020-03-15,Bhim Army Chief Chandrashekhar launches 'Azad Samaj Party',0,0,"Bhim Army Chief Chandrashekhar Azad on Sunday launched his new political party named 'Azad Samaj Party'. After the party's launch, Azad tweeted, ""The incomplete mission of Kanshi Ram will be completed by Azad Samaj Party."" March 15 this year marks the 86th birth anniversary of Bahujan Samaj party's leader Kanshi Ram.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584281504874_610.jpg'),https://www.thequint.com/news/india/bhim-army-chief-chandrashekhar-azad-launches-azad-samaj-party?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3300,2020-03-15,"Schools, colleges, cinema halls in Telangana to shut down till March 31",1,0,"The Telangana government has ordered closure of all educational institutions, theatres, function halls and cinema halls until March 31 as a precautionary measure against the spread of coronavirus. Public exams will take place as scheduled. Marriage halls where weddings have already been booked will be allowed, as long as the crowd is below 200 people, the govt said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584242063305_915.jpg'),https://www.thenewsminute.com/article/covid-19-schools-colleges-malls-telangana-shut-down-till-march-31-120236?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3301,2020-03-15,1st and 2nd confirmatory tests for coronavirus free for all citizens: Government,1,1,"Ministry of Health's Special Secretary Sanjeeva Kumar has said that both first and second confirmatory tests for COVID-19 are free for all citizens. ""The country has enough capacity as only 10% of the capacity has been utilised per day so far,"" he added. Total number of coronavirus cases in India has risen to 107.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584269013411_525.jpg'),https://twitter.com/ANI/status/1239135406462881794?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3302,2020-03-15,"Delhi's first coronavirus patient recovers, was in isolation since March 1",1,1,"The first person to test positive for coronavirus in Delhi was discharged after recovering on Saturday, Safdarjung Hospital officials said. The person, a 45-year-old businessman from Mayur Vihar, had thrown a birthday party for his son at a five-star hotel before being isolated on March 1. ""We've asked him and his family to still continue monitoring his condition,"" doctors said.
",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584250426424_395.jpg'),https://www.hindustantimes.com/delhi-news/delhi-s-first-coronavirus-patient-recovers-will-be-monitored-at-home/story-6X7yPUau9IYkzPvoQYp4HI.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3303,2020-03-15,"Himachal closes its schools, colleges and cinema halls till March end",1,0,"All educational institutions and cinema halls have been closed in Himachal Pradesh till March 31 as a precautionary measure to check community transmission of coronavirus, CM Jairam Thakur said on Saturday. However, the examinations will take place as scheduled, the government said. Interns, residents and trainees in medical colleges will continue to perform clinical duties, the government added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584254439148_262.jpg'),https://covid-positive-news.herokuapp.com
3304,2020-03-15,Number of confirmed cases of coronavirus in India crosses 100,1,0,"The number of confirmed cases of coronavirus has surged to 107 in India. On late Saturday, five more positive cases of coronavirus were reported from Maharashtra, taking the total number of infection in the state to 31. The new cases were detected in Pune, Mumbai, Nagpur and Yavatmal. India has reported two deaths due to coronavirus so far.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584243567763_488.jpg'),https://zeenews.india.com/india/five-more-tests-positive-for-coronavirus-in-maharashtra-india-confirmed-cases-rises-to-102-2269555.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3305,2020-03-15,K'taka govt orders home delivery of food ingredients to 35L anganwadi kids,0,1,"Over 35 lakh anganwadi children in Karnataka will get food ingredients and groceries delivered to their home amid the closure of anganawadis due to coronavirus outbreak, the state government said. ""It's our responsibility to ensure that children get nutritious food on time,"" Karnataka Minister Shashikala Jolle said. Karnataka adopted this model which was initiated by the Kerala government.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584246747811_176.jpg'),https://www.deccanherald.com/state/coronavirus-karnataka-govt-orders-door-delivery-of-food-to-35-lakh-anganwadi-kids-813822.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3306,2020-03-15,Kerala man who was in isolation ward when his dad died tests -ve for coronavirus,1,0,"Lino Abel, whose father died while he was in the isolation ward of Kottayam Medical College, has been tested negative for coronavirus. Lino had taken a leave from his job in Qatar to see his hospitalised father in Kerala. However, Lino missed seeing his father one last time before his death as he was put in an isolation ward.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584242637461_959.jpg'),https://www.thenewsminute.com/article/kerala-man-who-was-isolation-ward-when-his-dad-passed-away-tests-negative-coronavirus-120238?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3307,2020-03-15,"India suspends travel to Kartapur, seals border posts in East over coronavirus",1,0,"The government on Sunday announced the suspension of travel and registration for Kartarpur Sahib in Pakistan from March 16 till further orders as precautionary measures to contain the spread of the coronavirus pandemic. The government also suspended passenger movements through all immigration Land Check Posts at borders with Bangladesh, Nepal, Bhutan and Myanmar.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584248133497_160.jpg'),https://covid-positive-news.herokuapp.com
3308,2020-03-15,21-yr-old Kerala coronavirus patient visited mall; came in contact with 355,1,0,"The 21-year-old man who tested positive for coronavirus in Kerala's Thrissur district visited a shopping mall, watched a movie and also attended an engagement ceremony. The health officials have come up with a list of 355 people who came in direct contact with the infected man. An eight-month-old baby, child of the infected person's cousin, was isolated after showing symptoms.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584249676777_675.jpg'),https://www.newindianexpress.com/states/kerala/2020/mar/14/coronavirus-infected-thrissur-man-visited-mall-cinema-attended-betrothal-2116460.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3309,2020-03-15,"MP schools, colleges, marriage halls shut, 50 isolation centres set up: Govt",1,0,"Madhya Pradesh Minister PC Sharma on Sunday said that the state government is ""working on war footing"" to tackle the present coronavirus threat. ""Schools, colleges, libraries, cinema halls, marriage halls, etc will be shut till further orders (and) 50 isolation centres have been set up in Madhya Pradesh,"" Sharma added. Total coronavirus cases in India have crossed 100.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584265054954_512.jpg'),https://twitter.com/ANI/status/1239112259793645571?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3310,2020-03-15,Andhra local body polls postponed for 6 weeks amid coronavirus outbreak,1,0,"The Andhra Pradesh Election Commission on Sunday announced that the local body elections will be postponed for six weeks amid the coronavirus outbreak. ""New dates will be announced once the spread of the virus is contained,"" Andhra Pradesh Election Commissioner N Ramesh Kumar said. The polls were scheduled to take place on March 21, 23, 27 and 29.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584252512896_555.jpg'),https://www.deccanherald.com/national/coronavirus-live-updates-indias-tally-of-confirmed-cases-rises-to-93-maharashtra-worst-hit-799686.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3311,2020-03-15,Maharashtra woman tests +ve for coronavirus; total cases in state now 32,1,0,"A 59-year-old woman in Maharashtra has tested positive for coronavirus, the state health officials said on Sunday. The woman had a travel history to Russia and Kazakhstan, the officials added. With this, the number of positive cases in the state has reached 32 while the total number of cases in the country has crossed 100.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584261320207_339.jpg'),https://twitter.com/ANI/status/1239099327898779648?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3312,2020-03-15,Coronavirus patient who travelled to Agra from B'luru may face legal action,1,0,"The woman who travelled to Agra from Bengaluru before testing positive for coronavirus may face legal action, said Agra District Magistrate Prabhu Narain Singh. Action may also be taken against her family for allegedly resisting virus testing and isolation. ""A message should be sent out, what if another ten families get affected because of them?"" said Singh on Saturday.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584263811030_424.jpg'),https://www.newindianexpress.com/nation/2020/mar/14/coronavirus-positive-google-employees-infected-wife-faces-jail-for-fleeing-quarantine-2116712.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3313,2020-03-15,Railways asks people to bring their own blankets amid coronavirus scare,1,0,The Indian Railways has advised passengers to bring their own blankets for their journey due to the coronavirus outbreak and said it will be in their own interest. The Railways said that curtains and blankets will be withdrawn from AC coaches of trains as they are not washed every trip. India has reported 97 cases of coronavirus so far.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584240862069_666.jpg'),https://www.livemint.com/news/india/amid-virus-scare-railways-asks-people-to-bring-their-own-blankets-11584208321512.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3314,2020-03-15,"20 passengers of Kochi-Dubai flight, including UK coronavirus patient, detained",1,0,"As many as 20 passengers including the UK national who tested positive for coronavirus, of the Dubai-bound flight from Kochi have been detained. The flight has taken off with remaining passengers, an airport official said. Earlier today, all the 289 passengers were asked to deplane after the UK coronavirus patient boarded the plane. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584258694859_759.jpg'),https://twitter.com/PTI_News/status/1239094732757729280?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3315,2020-03-15,All 289 on board Kochi-Dubai flight offloaded after 1 tests +ve for coronavirus,1,0,"All 289 passengers on board Dubai-bound flight from Kochi were offloaded before take-off after one passenger tested positive for coronavirus. All the passengers have been shifted to a hospital. As per officials, the passenger who tested positive for the virus is a UK national, who reportedly escaped from quarantine facility in Munnar.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584253318599_869.jpg'),https://twitter.com/pti_news/status/1239068727607300097?s=21&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3316,2020-03-15,234 Indians stranded in coronavirus-hit Iran have arrived in India: EAM,1,0,"The third batch of 234 Indians stranded in coronavirus-hit Iran have arrived in India, External Affairs Minister S Jaishankar said on Sunday. The batch comprises 131 students and 103 pilgrims, he added. While the second batch of 44 Indian pilgrims had arrived from Iran on Friday, the first batch of 58 Indian pilgrims was brought back from Iran on Tuesday.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584245243436_134.jpg'),https://www.thequint.com/news/india/indians-stranded-coronavirus-hit-iran-arrive-in-india?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3317,2020-03-15,"PM Modi meets new J&K party, says govt will restore statehood in J&K soon",0,1,"Prime Minister Narendra Modi met leaders of the newly formed Jammu and Kashmir's Apni Party (JKAP) on Saturday at his residence in Delhi. ""The Prime Minister underlined that the government will work with all sections of the population to realise the hopes of statehood for Jammu and Kashmir at an early opportunity,"" PMO said in a statement after the meeting. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584263829230_288.jpg'),https://zeenews.india.com/india/pm-narendra-modi-assures-statehood-for-jammu-and-kashmir-at-earliest-2269562.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3318,2020-03-15,Prisoners in Kerala asked to make face masks to tackle shortage amid coronavirus,1,1,The tailoring units of jails across Kerala have been asked to produce masks to tackle the crisis amid the coronavirus pandemic. The first batch of masks was produced by the Central Prison in Thiruvananthapuram and handed to officials of the health department on Saturday. Chief Minister Pinarayi Vijayan took to Twitter to share pictures of the first batch of masks.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584257534458_838.jpg'),https://www.thenewsminute.com/article/covid-19-inmates-kerala-jails-make-face-masks-tackle-shortage-120245?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3319,2020-03-15,Sri Lankan national convicted by NIA court for spying for Pakistan,0,0,"A National Investigation Agency (NIA) court has sentenced Sri Lankan national Arun Selvarajan to five years of rigorous imprisonment with a fine of ₹20,000, convicting him for all the charges in Thameem Ansari espionage case. The case was originally registered in 2012 by Tamil Nadu Police after the arrest of Ansari for conducting espionage on directions of Pakistani Intelligence officers.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584264911643_298.jpg'),https://zeenews.india.com/india/nia-court-convicts-sri-lankan-national-arun-selvarajan-for-spying-for-pakistan-and-plotting-attacks-against-india-2269575.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3320,2020-03-15,"SBI heartless bank, Chairman inefficient: FM Sitharaman in alleged leaked audio",0,0,"In a purported audio clip from a financial inclusion outreach programme in Guwahati on February 27, Finance Minister Nirmala Sitharaman was heard calling SBI ""heartless bank"" and Chairman Rajnish Kumar ""inefficient"". She was discussing the issue of 2.5 lakh bank accounts of Assam tea garden workers being non-functional. All India Bank Officers' Confederation (AIBOC) condemned her over the clip.
",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584266003459_683.jpg'),https://covid-positive-news.herokuapp.com
3321,2020-03-15,Village orders 2 slaps as punishment for man who tried to rape girl in Chhattisgarh,0,0,"A Chhattisgarh village panchayat has ordered two slaps as punishment for a man who tried to rape a college girl. The man, who happens to be a close relative of a local legislator, took the girl to a lonely place after offering lift in his four wheeler. The girl's parents said that the police ""didn't register an FIR"".",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584257999121_987.jpg'),https://www.newindianexpress.com/nation/2020/mar/14/chhattisgarh-panchayat-orders-do-thappad-justice-in-molestation-case-2116683.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3322,2020-03-15,4 terrorists killed in gunfight with security forces in J&K's Anantnag,0,0,Security forces on Sunday killed four terrorists in a gunfight in Dialgam village in Jammu and Kashmir's Anantnag district. The forces cordoned off the area in the morning and launched a search operation which turned into a gunfight. One of the four terrorists was reportedly linked with Hizbul Mujahideen while the other three were associated with Lashkar-e-Taiba.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584266082686_392.jpg'),https://zeenews.india.com/india/jammu-and-kashmir-4-terrorists-killed-in-gunfight-in-anantnags-watrigam-encounter-underway-2269578.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3323,2020-03-15,I support you: Messages found written on anti-CAA protesters' hoardings in UP,0,0,"Messages saying ""I support you"" were found written on hoardings with photographs of those who have been accused of vandalism during an anti-CAA protest in Lucknow. Those people have to reportedly pay for the damages in the protest. Notably, the SC on Thursday had turned down the UP government's petition challenging an Allahabad High Court's order to remove the hoardings. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584256830160_608.jpg'),https://covid-positive-news.herokuapp.com
3324,2020-03-15,"Sub-standard sanitizers worth ₹1.2 lakh seized in Pune, 3 held",0,0,"Pune Police on Saturday arrested three people and seized sub-standard sanitizers worth ₹1.2 lakh from their possession in a shop in the city, DCP Crime Branch, Bachchan Singh said. ""We are keeping a watch on black marketing of essential commodities,"" Singh added. To report any such information, Singh said, ""Citizens can share [it] on 100 number or 8975283100 through WhatsApp.""",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584242711530_62.jpg'),https://www.newindianexpress.com/nation/2020/mar/14/sub-standard-sanitizers-worth-rs-12-lakh-seized-in-pune-3-held-2116780.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3325,2020-03-15,"NTA collected ₹1.38 cr through JEE, NEET answer key objection fee in 2019",0,0,"The National Testing Agency (NTA) collected over ₹1.38 crore as answer key objection raising fee in Joint Entrance Examination (JEE) Main and National Eligibility cum Entrance Test (NEET) in 2019. The NTA charges ₹1,000 as a fee for raising one objection in each of the exams. Out of the total, ₹77,55,000 were collected from JEE Main and ₹61,22,000 from NEET.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584241932812_344.jpg'),https://covid-positive-news.herokuapp.com
3326,2020-03-14,Newlyweds among 11 killed after car collides with truck in Rajasthan,0,0,"Eleven people, including a bride and a groom, were killed when the car that they were travelling in collided head-on with a truck on Saturday morning on a highway in Jodhpur, Rajasthan. Three people were injured in the incident, said police. Prime Minister Narendra Modi condoled the deaths and also wished for speedy recovery of those injured in the accident.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584180009625_921.jpg'),https://www.deccanherald.com/national/west/rajasthan-11-including-newlywed-couple-killed-in-road-accident-pm-condoles-deaths-813652.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3327,2020-03-14,J&K must be declared state again; elections must be held: Ghulam Azad,0,1,"Congress MP Ghulam Nabi Azad on Saturday met released National Conference leader Farooq Abdullah and demanded the release of all J&K political leaders under detention. ""Elections must be conducted in J&K, following proper procedure,"" said Azad. ""The decision to declare J&K a Union Territory is an insult to people of J&K. [It] should be declared a state again,"" he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584187500267_706.jpg'),https://www.india.com/news/india/jk-should-be-declared-a-state-again-other-leaders-in-detention-must-be-released-ghulam-nabi-azad-3969959/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
